INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.3315148,0.3485266,0.3340808,0.3379911,0.3479984,0.3421248,0.4391751,3611962,20,D,21,D,1,4,D,1,D,5,D,11,D,13,D,,A,1,D,2,D,1,D,0,D,33600,D,50651.5,0,D,2570,D,0,D,,A,0,D,,A,0,D,0,D,33600,D,,A,43,D,0,D,413,D,95,D,522,D,120,D,,A,1,,1,D,,A,7,D,,A,0,T,0,D,0,D,,A,5,1,,2,D,1,D,3,2,D,1,,1,1,2017,,A,1,D,2,D,2,,A,2,D,,A,0,D,52,D,,,100699.29,,,,,,77845.567,114110.624,108621.811,,98146.934,,,,95629.972,102227.622,95254.367,92770.517,125108.414,,101906.911,109471.112,127106.264,,,84105.774,,111011.176,,,105106.886,99052.898,,86579.805,93241.418,,79249.244,,95510.117,100313.598,,,132.43,123.1,11.52,20.26,31.87,3.25,0,0,0,2.79,5.38,3,0,3.03,0,4.15,10.88,0,3.49,23.48,9.33,0,0,0,34.26,0,0,12.23,1,D,,A,0,D,6,,D,361196,6,D,6,D,0,D,33600,D,33600,33600,33600,33600,33600,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,33600,D,33600,33600,33600,33600,33600,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,5,1,1
0.6816685,0.6816857,0.6766432,0.6827412,0.6852136,0.6850713,0.7439924,3611971,51,D,47,D,1,1,D,1,D,3,D,15,D,15,D,1,D,1,D,4,D,3,D,0,D,83500,D,38602.644,2000,D,6388,D,0,D,,A,0,D,,A,0,D,0,D,83500,D,40,D,40,D,0,D,739,D,170,D,1087,D,250,D,,A,1,,3,D,,A,3,D,,A,0,T,2,D,0,D,6,D,2,1,,2,D,1,D,2,1,D,2,,1,1,2017,1,D,2,D,1,D,2,,A,,A,,A,50,D,52,D,84107.583,,87572.82,75570.801,,74815.61,,82029.614,68521.428,,,73478.333,,,55937.7,,79027.377,,,69145.544,80105.244,79906.834,,79400.274,78051.321,83342.724,87072.314,81936.363,,,,80608.366,,85206.476,84652.352,82213.161,,,,,,72937.144,,,285.46537,51,7.39189,6.60811,0,6,6,0,0,0,0,6,4,8,0,7,0,0,0,0,234.46537,95.80285,0,0,0,68.9,0,141.7998,1,D,,A,5,D,9,26,D,361197,,A,,A,0,D,83500,D,83500,83500,83500,83500,83500,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,83500,D,83500,83500,83500,83500,83500,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23B,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,4,2,2
0.6819668,0.681984,0.6769416,0.6830395,0.685512,0.6853696,0.7442907,3611972,51,D,47,D,1,1,D,1,D,3,D,15,D,15,D,1,D,1,D,4,D,3,D,0,D,83500,D,38602.644,2000,D,6388,D,0,D,,A,0,D,,A,0,D,0,D,83500,D,40,D,40,D,0,D,739,D,170,D,1087,D,250,D,,A,1,,3,D,,A,3,D,,A,0,T,2,D,0,D,6,D,2,1,,2,D,1,D,2,1,D,2,,1,1,2017,1,D,2,D,2,D,2,,A,,A,,A,50,D,52,D,84107.583,,87572.82,75570.801,,74815.61,,82029.614,68521.428,,,73478.333,,,55937.7,,79027.377,,,69145.544,80105.244,79906.834,,79400.274,78051.321,83342.724,87072.314,81936.363,,,,80608.366,,85206.476,84652.352,82213.161,,,,,,72937.144,,,305.94,157,6,10,38,9,22,0,40,0,6,0,13,8,0,0,0,0,0,5,148.94,108.89,0,0,0,0,0,0,1,D,,A,5,D,9,26,D,361197,,A,,A,0,D,83500,D,83500,83500,83500,83500,83500,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,83500,D,83500,83500,83500,83500,83500,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23B,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,4,2,2
0.6378873,0.6474268,0.6789772,0.6046362,0.6426035,0.6234108,0.709944,3611981,46,D,,A,1,1,D,1,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,75000,D,59451.118,0,D,5738,D,0,D,,A,0,D,,A,0,D,0,D,75000,D,60,D,,A,0,D,,B,,B,174,D,40,D,,A,5,,1,D,,A,,A,,A,0,T,0,D,0,D,3,D,2,,A,2,D,1,D,4,2,D,,A,1,1,2017,1,D,1,D,1,D,2,,A,,A,,A,52,D,,A,,,,107586.153,,,,,,114360.01,130219.197,119482.652,,101020.09,,,,108943.222,108523.347,120253.266,115981.223,99731.966,,131161.821,86930.715,126653.517,,,108846.12,,118818.295,,,110977.77,136267.874,,102812.949,110268.086,,124513.276,,124001.295,120960.442,,37.25832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.25832,0,0,11.89963,11.90896,10.81,14.32425,8.90421,1,D,,A,0,D,9,4,D,361198,,A,,A,0,D,75511.4,D,72138,74797,70483,83778,76361,301,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,75511.4,D,72138,74797,70483,83778,76361,301,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S48A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,8,4,2,
0.6444828,0.617537,0.677401,0.6553031,0.6621831,0.6134674,0.7076198,3611982,46,D,,A,1,1,D,1,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,75000,D,59451.118,0,D,5738,D,0,D,,A,0,D,,A,0,D,0,D,75000,D,60,D,,A,0,D,,B,,B,174,D,40,D,,A,5,,1,D,,A,,A,,A,0,T,0,D,0,D,3,D,2,,A,2,D,1,D,4,2,D,,A,1,2,2017,1,D,1,D,2,D,2,,A,,A,,A,52,D,,A,,,,107586.153,,,,,,114360.01,130219.197,119482.652,,101020.09,,,,108943.222,108523.347,120253.266,115981.223,99731.966,,131161.821,86930.715,126653.517,,,108846.12,,118818.295,,,110977.77,136267.874,,102812.949,110268.086,,124513.276,,124001.295,120960.442,,74.4,33.99,0,3.49,0,0,0,0,0,1.69,2.19,0,0,5,0,0,0,16.23,5.39,0,40.41,0,0,0,0,0,0,0,1,D,,A,0,D,9,4,D,361198,,A,,A,0,D,76637,D,70859,79066,78281,83529,71450,301,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,76637,D,70859,79066,78281,83529,71450,301,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S48A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,8,4,2,
0.7711722,0.7670016,0.7595875,0.766585,0.770122,0.7685529,0.8161547,3611991,52,D,55,D,2,2,D,1,D,3,D,16,D,15,D,1,D,2,D,6,D,4,D,728,D,103800,D,23070.763,0,D,7942,D,0,D,,A,0,D,,A,0,D,0,D,103800,D,60,D,40,D,0,D,1087,D,250,D,1087,D,250,D,,A,1,,4,D,,A,3,D,,A,0,T,3,D,0,D,10,D,5,1,,2,D,1,D,4,2,D,1,,2,1,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,52,D,35694.024,,37359.579,33658.34,38295.38,,33138.931,32419.877,30862.298,34331.267,39348.582,,,,34052.667,,29368.957,35635.438,38255.263,,,,,,45293.017,,,,26882.687,37947.913,,43393.491,,36070.041,37782.351,,,37430.936,,,39748.875,,32149.513,,211.55,126.62,10.54,14.51,0,5.94,0,13.79,0,1.27,21.85,11.49,0,6.48,1.33,0,3.2,7.44,4.55,24.23,84.93,0,0,0,7.43,0,0,49.55,1,D,,A,6,D,9,,D,361199,,A,,A,728,D,103800,D,103800,103800,103800,103800,103800,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,103800,D,103800,103800,103800,103800,103800,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2
0.7709939,0.7668233,0.7594092,0.7664067,0.7699437,0.7683746,0.8159764,3611992,52,D,55,D,2,2,D,1,D,3,D,16,D,15,D,1,D,2,D,6,D,4,D,728,D,103800,D,23070.763,0,D,7942,D,0,D,,A,0,D,,A,0,D,0,D,103800,D,60,D,40,D,0,D,1087,D,250,D,1087,D,250,D,,A,1,,4,D,,A,3,D,,A,0,T,3,D,0,D,10,D,5,1,,2,D,1,D,4,2,D,1,,2,1,2017,1,D,3,D,2,D,2,,A,,A,,A,52,D,52,D,35694.024,,37359.579,33658.34,38295.38,,33138.931,32419.877,30862.298,34331.267,39348.582,,,,34052.667,,29368.957,35635.438,38255.263,,,,,,45293.017,,,,26882.687,37947.913,,43393.491,,36070.041,37782.351,,,37430.936,,,39748.875,,32149.513,,251.96,217.64,18.28,47.43,0,2.97,0,0,0,7.19,15.22,18.96,0,8.01,2.13,5.84,29.78,19.01,0,42.82,34.32,0,0,15.98,60.54,0,0,48.7,1,D,,A,6,D,9,,D,361199,,A,,A,728,D,103800,D,103800,103800,103800,103800,103800,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,103800,D,103800,103800,103800,103800,103800,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2
0.176074,0.1842625,0.1796743,0.1800181,0.1863582,0.1834473,0.3053475,3612001,71,D,,A,1,2,D,1,D,8,D,11,D,,A,,A,,A,1,D,8,D,0,D,18648,D,65565.852,0,D,0,D,0,D,,A,0,D,,A,18648,D,0,D,0,D,,A,,A,0,D,261,D,60,D,435,D,100,D,,A,2,,0,D,,A,,A,,A,0,T,0,D,1,D,,A,5,,A,2,D,1,D,,2,D,,A,2,1,2017,1,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,156999.328,,,,116124.195,,124433.82,127276.298,117874.883,,,,,,120862.698,,,,128097.899,135622.445,,117514.075,,138121.533,116457.135,,,123442.776,,,129188.871,,149643.633,,,149765.614,129645.374,127210.439,,143336.733,105463.061,130500.446,147614.431,114420.923,129.3,101.69,0,8.16,0,2.04,7.56,0,9.21,1.73,3.06,2.55,8.62,2.56,0,2.56,1.42,9.97,8.17,34.08,27.61,0,0,0,0,0,23.16,4.42,1,D,,A,0,D,4,,D,361200,,A,,A,0,D,18648,D,18648,18648,18648,18648,18648,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,18648,D,18648,18648,18648,18648,18648,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,2,2,
0.1765807,0.1847692,0.180181,0.1805248,0.1868649,0.183954,0.3058542,3612002,71,D,,A,1,2,D,1,D,8,D,11,D,,A,,A,,A,1,D,8,D,0,D,18648,D,65565.852,0,D,0,D,0,D,,A,0,D,,A,18648,D,0,D,0,D,,A,,A,0,D,261,D,60,D,435,D,100,D,,A,2,,0,D,,A,,A,,A,0,T,0,D,1,D,,A,5,,A,2,D,1,D,,2,D,,A,2,1,2017,1,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,156999.328,,,,116124.195,,124433.82,127276.298,117874.883,,,,,,120862.698,,,,128097.899,135622.445,,117514.075,,138121.533,116457.135,,,123442.776,,,129188.871,,149643.633,,,149765.614,129645.374,127210.439,,143336.733,105463.061,130500.446,147614.431,114420.923,55.31,49.02,0,8.47,0,0,0,3.46,4.09,0,0,3.58,0,0,0,2.56,0,6.3,0,20.56,6.29,0,0,0,0,0,5.03927,5.25,1,D,,A,0,D,4,,D,361200,,A,,A,0,D,18648,D,18648,18648,18648,18648,18648,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,18648,D,18648,18648,18648,18648,18648,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,2,2,
0.2810368,0.2979374,0.2849621,0.2894097,0.2981449,0.289832,0.3984356,3612011,63,D,62,D,2,1,D,1,D,1,D,12,D,15,D,5,D,6,D,2,D,1,D,0,D,28561,D,62886.978,0,D,0,D,0,D,,A,0,D,,A,28560,D,0,D,0,D,50,D,28,D,0,D,217,D,50,D,435,D,100,D,,C,1,,1,D,,A,13,D,,A,0,T,0,D,0,D,13,D,5,1,,2,D,1,D,2,1,D,2,,2,1,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,52,D,,186084.703,198731.568,218003.231,169789.824,,181264.747,186887.636,173491.646,,,166952.632,,155322.874,,,208217.746,201067.343,,181808.214,155045.157,,179400.318,,192526.127,137105.014,,,,162875.663,,,,,,214045.412,217154.371,151692.212,,150945.094,,,,202763.895,28.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.34,0,0,0,0,0,0,0,1,D,,A,0,D,5,,D,361201,,A,,A,0,D,28561,D,28561,28561,28561,28561,28561,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,28560,D,28560,28560,28560,28560,28560,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,C,,B,,A,,A,,A,,A,,15,1,D,1,1,1,1,1,100,1,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2
0.2805508,0.2974514,0.2844762,0.2889237,0.297659,0.289346,0.3979496,3612012,63,D,62,D,2,1,D,1,D,1,D,12,D,15,D,5,D,6,D,2,D,1,D,0,D,28561,D,62886.978,0,D,0,D,0,D,,A,0,D,,A,28560,D,0,D,0,D,50,D,28,D,0,D,217,D,50,D,435,D,100,D,,C,1,,1,D,,A,13,D,,A,0,T,0,D,0,D,13,D,5,1,,2,D,1,D,2,1,D,2,,2,1,2017,1,D,3,D,2,D,2,,A,,A,,A,52,D,52,D,,186084.703,198731.568,218003.231,169789.824,,181264.747,186887.636,173491.646,,,166952.632,,155322.874,,,208217.746,201067.343,,181808.214,155045.157,,179400.318,,192526.127,137105.014,,,,162875.663,,,,,,214045.412,217154.371,151692.212,,150945.094,,,,202763.895,113.15,88.39,5.38,6.82,0,0,0,0,0,4.7,16.98,15.95,9.76,3.02,0,0,0,25.78,0,0,24.76,0,0,45.31,0,0,54.36331,0,1,D,,A,0,D,5,,D,361201,,A,,A,0,D,28561,D,28561,28561,28561,28561,28561,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,28560,D,28560,28560,28560,28560,28560,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,C,,B,,A,,A,,A,,A,,15,1,D,1,1,1,1,1,100,1,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2
0.2604479,0.2737477,0.2630003,0.2666869,0.2761474,0.2691541,0.3784189,3612041,35,D,49,D,1,4,D,1,D,5,D,10,D,12,D,,A,1,D,4,D,3,D,0,D,26400,D,55007.796,0,D,2020,D,0,D,,A,0,D,,A,0,D,0,D,26400,D,,A,40,D,0,D,652,D,150,D,652,D,150,D,,A,1,,1,D,,A,10,D,,A,0,T,2,D,0,D,,A,4,1,,2,D,1,D,2,2,D,1,,1,1,2017,,A,1,D,1,D,2,,A,2,D,,A,0,D,52,D,138386.138,,,,90004.774,,,,125961.294,116741.821,,87625.786,,124629.192,101626.93,,,79621.219,,,71804.931,,93555.076,,,146348.192,163483.598,92006.425,,115549.786,148254.706,119486.033,154714.315,142793.532,,,,102300.817,,98856.103,161212.515,118191.586,,,7.33,7.33,0,0,0,0,0,0,0,0,0,0,2.31,0.85,0,1.49,0.79,0,0,1.89,0,0,0,0,4.28,0,34.35,0,1,D,,A,4,D,5,31,D,361204,1,D,1,D,0,D,26400,D,26400,26400,26400,26400,26400,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,26400,D,26400,26400,26400,26400,26400,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,4,5,1,1
0.260873,0.2741728,0.2634254,0.267112,0.2765725,0.2695792,0.3791578,3612042,35,D,49,D,1,4,D,1,D,5,D,10,D,12,D,,A,1,D,4,D,3,D,0,D,26400,D,55007.796,0,D,2020,D,0,D,,A,0,D,,A,0,D,0,D,26400,D,,A,40,D,0,D,652,D,150,D,652,D,150,D,,A,1,,1,D,,A,10,D,,A,0,T,2,D,0,D,,A,4,1,,2,D,1,D,2,2,D,1,,1,1,2017,,A,1,D,2,D,2,,A,2,D,,A,0,D,52,D,138386.138,,,,90004.774,,,,125961.294,116741.821,,87625.786,,124629.192,101626.93,,,79621.219,,,71804.931,,93555.076,,,146348.192,163483.598,92006.425,,115549.786,148254.706,119486.033,154714.315,142793.532,,,,102300.817,,98856.103,161212.515,118191.586,,,204.16,194.02,19.4,25.7,0,0,0,0,15.68,0,3.16,10.37,20.67,12.26,32,10.86,9.81,10.27,10.46,13.38,10.14,0,0,0,0,0,0,26.18,1,D,,A,4,D,5,31,D,361204,1,D,1,D,0,D,26400,D,26400,26400,26400,26400,26400,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,26400,D,26400,26400,26400,26400,26400,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,4,5,1,1
